timestamp,id,key,project_id,project_key,parent_id,parent_key,type_id,type_name,status_id,status_name
2021-12-10T14:11:29.461-0500,15533,GOD-81,10081,GOD,15529,GOD-77,10256,Story,10265,To Do
2021-12-10T15:03:48.720-0500,15533,GOD-81,10081,GOD,15529,GOD-77,10256,Story,10267,Done
2021-12-10T14:10:48.533-0500,15531,GOD-79,10081,GOD,15529,GOD-77,10256,Story,10265,To Do
2022-01-25T10:43:14.150-0500,15531,GOD-79,10081,GOD,15529,GOD-77,10256,Story,10267,Done
2021-12-10T14:10:40.436-0500,15530,GOD-78,10081,GOD,15529,GOD-77,10256,Story,10265,To Do
2022-01-06T10:20:04.436-0500,15530,GOD-78,10081,GOD,15529,GOD-77,10256,Story,10267,Done
2021-12-27T12:22:40.385-0500,15530,GOD-78,10081,GOD,15529,GOD-77,10256,Story,10266,In Progress
2021-12-20T16:28:04.593-0500,15530,GOD-78,10081,GOD,15529,GOD-77,10256,Story,10267,Done
2021-12-14T10:10:59.634-0500,15530,GOD-78,10081,GOD,15529,GOD-77,10256,Story,10266,In Progress
2021-12-13T11:40:11.892-0500,15530,GOD-78,10081,GOD,15529,GOD-77,10256,Story,10265,To Do
2021-12-13T11:40:09.481-0500,15530,GOD-78,10081,GOD,15529,GOD-77,10256,Story,10266,In Progress
2021-12-10T14:10:22.015-0500,15529,GOD-77,10081,GOD,null,null,10259,Epic,10265,To Do
2021-12-10T14:07:38.707-0500,15528,GOD-76,10081,GOD,15520,GOD-68,10260,Sous-tâche,10265,To Do
2022-01-19T08:52:56.020-0500,15528,GOD-76,10081,GOD,15520,GOD-68,10260,Sous-tâche,10267,Done
2022-01-12T09:50:44.720-0500,15528,GOD-76,10081,GOD,15520,GOD-68,10260,Sous-tâche,10266,In Progress
2022-01-11T15:57:24.019-0500,15528,GOD-76,10081,GOD,15520,GOD-68,10260,Sous-tâche,10267,Done
2021-12-10T14:07:21.786-0500,15527,GOD-75,10081,GOD,15520,GOD-68,10260,Sous-tâche,10265,To Do
2022-01-20T10:08:10.030-0500,15527,GOD-75,10081,GOD,15520,GOD-68,10260,Sous-tâche,10267,Done
2022-01-12T09:50:47.932-0500,15527,GOD-75,10081,GOD,15520,GOD-68,10260,Sous-tâche,10266,In Progress
2021-12-10T14:07:10.479-0500,15526,GOD-74,10081,GOD,15520,GOD-68,10260,Sous-tâche,10265,To Do
2022-01-11T09:36:25.079-0500,15526,GOD-74,10081,GOD,15520,GOD-68,10260,Sous-tâche,10267,Done
2022-01-10T15:45:51.421-0500,15526,GOD-74,10081,GOD,15520,GOD-68,10260,Sous-tâche,10266,In Progress
2021-12-10T14:06:51.077-0500,15525,GOD-73,10081,GOD,15520,GOD-68,10260,Sous-tâche,10265,To Do
2022-01-11T09:36:23.688-0500,15525,GOD-73,10081,GOD,15520,GOD-68,10260,Sous-tâche,10267,Done
2022-01-10T15:45:49.762-0500,15525,GOD-73,10081,GOD,15520,GOD-68,10260,Sous-tâche,10266,In Progress
2021-12-10T14:05:14.642-0500,15524,GOD-72,10081,GOD,15418,GOD-26,10256,Story,10265,To Do
2022-01-24T09:26:01.059-0500,15524,GOD-72,10081,GOD,15418,GOD-26,10256,Story,10266,In Progress
2022-01-05T14:24:24.789-0500,15524,GOD-72,10081,GOD,15418,GOD-26,10256,Story,10265,To Do
2022-01-04T10:43:52.779-0500,15524,GOD-72,10081,GOD,15418,GOD-26,10256,Story,10266,In Progress
2021-12-10T14:03:26.754-0500,15523,GOD-71,10081,GOD,15418,GOD-26,10256,Story,10265,To Do
2022-02-09T15:08:18.358-0500,15523,GOD-71,10081,GOD,15418,GOD-26,10256,Story,10267,Done
2022-01-20T14:49:32.015-0500,15523,GOD-71,10081,GOD,15418,GOD-26,10256,Story,10266,In Progress
2022-01-20T14:49:13.239-0500,15523,GOD-71,10081,GOD,15418,GOD-26,10256,Story,10266,In Progress
2021-12-10T14:00:57.090-0500,15522,GOD-70,10081,GOD,15418,GOD-26,10256,Story,10265,To Do
2022-01-11T10:20:51.096-0500,15522,GOD-70,10081,GOD,15418,GOD-26,10256,Story,10267,Done
2022-01-11T10:20:06.722-0500,15522,GOD-70,10081,GOD,15418,GOD-26,10256,Story,10266,In Progress
2021-12-27T12:22:48.506-0500,15522,GOD-70,10081,GOD,15418,GOD-26,10256,Story,10267,Done
2021-12-20T16:28:17.657-0500,15522,GOD-70,10081,GOD,15418,GOD-26,10256,Story,10266,In Progress
2021-12-10T14:00:30.130-0500,15521,GOD-69,10081,GOD,15418,GOD-26,10256,Story,10265,To Do
2022-01-07T17:09:19.045-0500,15521,GOD-69,10081,GOD,15418,GOD-26,10256,Story,10267,Done
2021-12-27T13:24:25.604-0500,15521,GOD-69,10081,GOD,15418,GOD-26,10256,Story,10266,In Progress
2021-12-10T14:00:10.721-0500,15520,GOD-68,10081,GOD,15418,GOD-26,10256,Story,10265,To Do
2022-01-20T14:49:30.613-0500,15520,GOD-68,10081,GOD,15418,GOD-26,10256,Story,10267,Done
2022-01-10T11:00:27.103-0500,15520,GOD-68,10081,GOD,15418,GOD-26,10256,Story,10266,In Progress
2022-01-10T08:37:27.017-0500,15520,GOD-68,10081,GOD,15418,GOD-26,10256,Story,10265,To Do
2022-01-05T11:51:57.004-0500,15520,GOD-68,10081,GOD,15418,GOD-26,10256,Story,10266,In Progress
2021-12-10T13:57:47.440-0500,15518,GOD-66,10081,GOD,15418,GOD-26,10256,Story,10265,To Do
2021-12-20T16:25:29.329-0500,15518,GOD-66,10081,GOD,15418,GOD-26,10256,Story,10267,Done
2021-12-13T10:22:10.218-0500,15518,GOD-66,10081,GOD,15418,GOD-26,10256,Story,10266,In Progress
2021-12-10T13:43:17.832-0500,15517,GOD-65,10081,GOD,15401,GOD-9,10256,Story,10265,To Do
2022-03-08T10:04:14.427-0500,15517,GOD-65,10081,GOD,15401,GOD-9,10256,Story,10266,In Progress
2021-12-10T13:42:30.096-0500,15516,GOD-64,10081,GOD,15401,GOD-9,10256,Story,10265,To Do
2021-12-14T09:56:49.629-0500,15516,GOD-64,10081,GOD,15401,GOD-9,10256,Story,10267,Done
2021-12-13T11:41:22.461-0500,15516,GOD-64,10081,GOD,15401,GOD-9,10256,Story,10266,In Progress
2021-12-13T11:41:20.807-0500,15516,GOD-64,10081,GOD,15401,GOD-9,10256,Story,10265,To Do
2021-12-13T10:27:46.721-0500,15516,GOD-64,10081,GOD,15401,GOD-9,10256,Story,10266,In Progress
2021-12-10T13:42:05.841-0500,15515,GOD-63,10081,GOD,15401,GOD-9,10256,Story,10265,To Do
2022-01-25T10:55:31.380-0500,15515,GOD-63,10081,GOD,15401,GOD-9,10256,Story,10267,Done
2021-11-15T11:37:00.594-0500,15460,GOD-62,10081,GOD,15407,GOD-15,10260,Sous-tâche,10265,To Do
2021-12-10T13:31:31.046-0500,15460,GOD-62,10081,GOD,15407,GOD-15,10260,Sous-tâche,10267,Done
2021-12-03T14:09:41.224-0500,15460,GOD-62,10081,GOD,15407,GOD-15,10260,Sous-tâche,10266,In Progress
2021-11-24T15:12:56.890-0500,15460,GOD-62,10081,GOD,15407,GOD-15,10260,Sous-tâche,10267,Done
2021-11-17T16:53:08.859-0500,15460,GOD-62,10081,GOD,15407,GOD-15,10260,Sous-tâche,10266,In Progress
2021-11-15T11:33:14.742-0500,15459,GOD-61,10081,GOD,15407,GOD-15,10260,Sous-tâche,10265,To Do
2021-11-17T16:53:15.050-0500,15459,GOD-61,10081,GOD,15407,GOD-15,10260,Sous-tâche,10267,Done
2021-11-15T11:36:21.061-0500,15459,GOD-61,10081,GOD,15407,GOD-15,10260,Sous-tâche,10266,In Progress
2021-11-11T17:10:04.324-0500,15456,GOD-60,10081,GOD,15418,GOD-26,10256,Story,10265,To Do
2022-01-26T10:05:13.732-0500,15456,GOD-60,10081,GOD,15418,GOD-26,10256,Story,10267,Done
2021-11-11T17:10:03.797-0500,15455,GOD-59,10081,GOD,15393,GOD-1,10256,Story,10265,To Do
2022-01-25T10:55:05.824-0500,15455,GOD-59,10081,GOD,15393,GOD-1,10256,Story,10267,Done
2021-11-11T17:05:53.176-0500,15453,GOD-57,10081,GOD,15450,GOD-54,10260,Sous-tâche,10265,To Do
2021-12-03T14:11:38.558-0500,15453,GOD-57,10081,GOD,15450,GOD-54,10260,Sous-tâche,10267,Done
2021-11-17T14:02:59.099-0500,15453,GOD-57,10081,GOD,15450,GOD-54,10260,Sous-tâche,10266,In Progress
2021-11-11T17:05:29.377-0500,15452,GOD-56,10081,GOD,15450,GOD-54,10260,Sous-tâche,10265,To Do
2021-12-03T14:11:33.039-0500,15452,GOD-56,10081,GOD,15450,GOD-54,10260,Sous-tâche,10267,Done
2021-11-17T14:03:16.733-0500,15452,GOD-56,10081,GOD,15450,GOD-54,10260,Sous-tâche,10266,In Progress
2021-11-11T17:04:43.352-0500,15451,GOD-55,10081,GOD,15450,GOD-54,10260,Sous-tâche,10265,To Do
2021-12-03T14:11:29.320-0500,15451,GOD-55,10081,GOD,15450,GOD-54,10260,Sous-tâche,10267,Done
2021-11-17T14:02:41.771-0500,15451,GOD-55,10081,GOD,15450,GOD-54,10260,Sous-tâche,10266,In Progress
2021-11-17T14:02:35.511-0500,15451,GOD-55,10081,GOD,15450,GOD-54,10260,Sous-tâche,10266,In Progress
2021-11-11T17:03:36.630-0500,15450,GOD-54,10081,GOD,15396,GOD-4,10256,Story,10265,To Do
2021-12-08T13:08:29.694-0500,15450,GOD-54,10081,GOD,15396,GOD-4,10256,Story,10267,Done
2021-11-11T16:58:29.924-0500,15440,GOD-44,10081,GOD,15393,GOD-1,10256,Story,10265,To Do
2022-01-25T10:53:53.154-0500,15440,GOD-44,10081,GOD,15393,GOD-1,10256,Story,10267,Done
2021-11-11T16:45:11.879-0500,15437,GOD-41,10081,GOD,15435,GOD-39,10256,Story,10265,To Do
2021-12-08T13:09:24.597-0500,15437,GOD-41,10081,GOD,15435,GOD-39,10256,Story,10267,Done
2021-11-11T16:43:53.632-0500,15436,GOD-40,10081,GOD,15435,GOD-39,10256,Story,10265,To Do
2022-01-10T16:45:11.905-0500,15436,GOD-40,10081,GOD,15435,GOD-39,10256,Story,10267,Done
2022-01-05T14:04:13.070-0500,15436,GOD-40,10081,GOD,15435,GOD-39,10256,Story,10266,In Progress
2021-11-11T16:43:07.165-0500,15435,GOD-39,10081,GOD,null,null,10259,Epic,10265,To Do
2022-01-19T09:41:17.168-0500,15435,GOD-39,10081,GOD,null,null,10259,Epic,10267,Done
2021-11-11T15:11:38.734-0500,15424,GOD-30,10081,GOD,15529,GOD-77,10256,Story,10265,To Do
2021-11-11T15:05:34.788-0500,15422,GOD-28,10081,GOD,15393,GOD-1,10256,Story,10265,To Do
2021-12-23T10:58:18.024-0500,15422,GOD-28,10081,GOD,15393,GOD-1,10256,Story,10267,Done
2021-12-21T09:11:25.303-0500,15422,GOD-28,10081,GOD,15393,GOD-1,10256,Story,10266,In Progress
2021-12-10T13:34:40.240-0500,15422,GOD-28,10081,GOD,15393,GOD-1,10256,Story,10265,To Do
2021-11-17T13:59:35.983-0500,15422,GOD-28,10081,GOD,15393,GOD-1,10256,Story,10266,In Progress
2021-11-15T16:54:27.644-0500,15422,GOD-28,10081,GOD,15393,GOD-1,10256,Story,10267,Done
2021-11-15T11:44:59.618-0500,15422,GOD-28,10081,GOD,15393,GOD-1,10256,Story,10266,In Progress
2021-11-11T10:36:20.426-0500,15419,GOD-27,10081,GOD,15393,GOD-1,10256,Story,10265,To Do
2021-11-15T11:39:26.106-0500,15419,GOD-27,10081,GOD,15393,GOD-1,10256,Story,10267,Done
2021-11-15T11:29:21.767-0500,15419,GOD-27,10081,GOD,15393,GOD-1,10256,Story,10266,In Progress
2021-11-11T10:35:08.984-0500,15418,GOD-26,10081,GOD,null,null,10259,Epic,10265,To Do
2021-11-11T10:33:54.146-0500,15416,GOD-24,10081,GOD,null,null,10259,Epic,10265,To Do
2021-11-11T10:27:13.864-0500,15411,GOD-19,10081,GOD,15393,GOD-1,10256,Story,10265,To Do
2021-12-08T13:09:10.846-0500,15411,GOD-19,10081,GOD,15393,GOD-1,10256,Story,10267,Done
2021-11-11T10:25:49.820-0500,15410,GOD-18,10081,GOD,15396,GOD-4,10256,Story,10265,To Do
2021-12-08T13:08:52.513-0500,15410,GOD-18,10081,GOD,15396,GOD-4,10256,Story,10267,Done
2021-11-22T10:42:02.607-0500,15410,GOD-18,10081,GOD,15396,GOD-4,10256,Story,10266,In Progress
2021-11-11T10:25:36.418-0500,15409,GOD-17,10081,GOD,15401,GOD-9,10256,Story,10265,To Do
2022-03-15T09:44:21.087-0400,15409,GOD-17,10081,GOD,15401,GOD-9,10256,Story,10267,Done
2022-03-08T10:04:20.403-0500,15409,GOD-17,10081,GOD,15401,GOD-9,10256,Story,10266,In Progress
2021-11-11T10:25:00.278-0500,15408,GOD-16,10081,GOD,15393,GOD-1,10256,Story,10265,To Do
2022-01-12T09:47:22.994-0500,15408,GOD-16,10081,GOD,15393,GOD-1,10256,Story,10267,Done
2021-12-23T09:32:52.892-0500,15408,GOD-16,10081,GOD,15393,GOD-1,10256,Story,10266,In Progress
2021-11-11T10:24:44.833-0500,15407,GOD-15,10081,GOD,15393,GOD-1,10256,Story,10265,To Do
2022-01-10T09:19:33.049-0500,15407,GOD-15,10081,GOD,15393,GOD-1,10256,Story,10267,Done
2021-11-15T11:36:25.827-0500,15407,GOD-15,10081,GOD,15393,GOD-1,10256,Story,10266,In Progress
2021-11-11T10:21:08.638-0500,15402,GOD-10,10081,GOD,15401,GOD-9,10256,Story,10265,To Do
2021-12-14T20:15:51.391-0500,15402,GOD-10,10081,GOD,15401,GOD-9,10256,Story,10267,Done
2021-12-10T15:19:40.913-0500,15402,GOD-10,10081,GOD,15401,GOD-9,10256,Story,10266,In Progress
2021-11-11T10:20:24.027-0500,15401,GOD-9,10081,GOD,null,null,10259,Epic,10265,To Do
2021-11-11T10:19:11.323-0500,15400,GOD-8,10081,GOD,15396,GOD-4,10256,Story,10265,To Do
2021-12-08T13:08:44.928-0500,15400,GOD-8,10081,GOD,15396,GOD-4,10256,Story,10267,Done
2021-11-11T10:18:29.772-0500,15399,GOD-7,10081,GOD,15418,GOD-26,10256,Story,10265,To Do
2022-01-24T15:30:39.960-0500,15399,GOD-7,10081,GOD,15418,GOD-26,10256,Story,10267,Done
2022-01-11T09:36:04.239-0500,15399,GOD-7,10081,GOD,15418,GOD-26,10256,Story,10266,In Progress
2021-11-11T10:17:34.341-0500,15396,GOD-4,10081,GOD,null,null,10259,Epic,10265,To Do
2022-01-05T13:49:34.359-0500,15396,GOD-4,10081,GOD,null,null,10259,Epic,10267,Done
2021-11-11T10:14:51.589-0500,15393,GOD-1,10081,GOD,null,null,10259,Epic,10265,To Do
2022-01-19T09:40:48.352-0500,15393,GOD-1,10081,GOD,null,null,10259,Epic,10267,Done
